Molcode   Qmax   Concentration   Correlations 
Aniline_RDichlorobenzene12_R  7.999  0.5  -0.06994 -0.29527 0.05061 0.06676 -0.01998 -0.01412 0.00651 0.00273 -0.00191 -0.00045 0.00052 0.00005 -0.00013 0.00000 0.00003
Aniline_RDichlorobenzene12_R  7.413  0.5  0.64975 -0.40971 -0.79345 -0.42620 0.15277 0.41830 0.26678 -0.04347 -0.21589 -0.16124 0.00169 0.10882 0.09474 0.01101 -0.05337
Aniline_RDichlorobenzene12_R  7.503  0.5  -0.39299 -0.55261 0.49390 0.02166 -0.26451 0.12894 0.06726 -0.10167 0.01936 0.04184 -0.03207 -0.00446 0.01879 -0.00766 -0.00557
Aniline_RDichlorobenzene12_R  6.854  0.5  0.10831 -0.15963 -0.04101 0.01483 0.00800 -0.00069 -0.00120 -0.00010 0.00014 0.00004 -0.00001 -0.00001 0.00000 0.00000 0.00000
Aniline_RDichlorobenzene12_R  6.366  0.5  0.45775 -0.39631 -0.58880 -0.20324 0.21185 0.28888 0.08885 -0.11225 -0.14131 -0.03809 0.05902 0.06892 0.01591 -0.03083 -0.03351
Aniline_RDichlorobenzene12_R  6.241  0.5  0.21914 -0.14085 -0.08315 -0.00479 0.01203 0.00482 -0.00036 -0.00091 -0.00025 0.00007 0.00006 0.00001 -0.00001 -0.00000 -0.00000
Aniline_RDichlorobenzene12_R  6.428  0.5  -0.16930 -0.12784 0.05724 0.00216 -0.00839 0.00194 0.00063 -0.00043 0.00003 0.00005 -0.00002 -0.00000 0.00000 -0.00000 -0.00000
Aniline_RDichlorobenzene12_R  6.679  0.5  -0.05301 -0.47206 0.06216 0.18030 -0.04024 -0.06742 0.02173 0.02463 -0.01071 -0.00875 0.00498 0.00301 -0.00222 -0.00099 0.00096
Aniline_RDichlorobenzene12_R  6.417  0.5  0.13812 -0.13860 -0.07543 0.00549 0.01822 0.00477 -0.00241 -0.00183 -0.00007 0.00037 0.00014 -0.00004 -0.00004 -0.00001 0.00001
Aniline_RFluorobenzene  6.150  0.5  -0.06555 -0.21632 0.06843 0.06422 -0.03805 -0.01540 0.01696 0.00207 -0.00657 0.00061 0.00226 -0.00069 -0.00068 0.00039 0.00016
Aniline_RFluorobenzene  7.818  0.5  -0.19347 -0.22502 0.21918 -0.01419 -0.09771 0.06152 0.01267 -0.03674 0.01445 0.00962 -0.01235 0.00227 0.00468 -0.00372 -0.00018
Aniline_RFluorobenzene  7.645  0.5  -0.08125 -0.14036 0.04807 0.01939 -0.01450 -0.00096 0.00330 -0.00052 -0.00059 0.00024 0.00007 -0.00007 -0.00000 0.00001 -0.00000
Aniline_RFluorobenzene  7.562  0.5  -0.07168 -0.24301 0.06452 0.06414 -0.03117 -0.01447 0.01218 0.00237 -0.00419 -0.00000 0.00130 -0.00022 -0.00036 0.00013 0.00009
Aniline_RFluorobenzene  6.851  0.5  0.50002 -0.29196 -0.45536 -0.19287 0.07841 0.15057 0.07253 -0.01951 -0.04931 -0.02673 0.00421 0.01598 0.00969 -0.00062 -0.00513
Aniline_RFluorobenzene  6.483  0.5  0.27261 -0.31827 -0.24437 0.00614 0.09253 0.03969 -0.01600 -0.02183 -0.00402 0.00620 0.00428 -0.00033 -0.00172 -0.00066 0.00033
Aniline_RFluorobenzene  6.303  0.5  0.05134 -0.47498 -0.07744 0.23229 0.06439 -0.11073 -0.04462 0.05128 0.02816 -0.02293 -0.01675 0.00981 0.00955 -0.00394 -0.00527
Aniline_RFluorobenzene  7.901  0.5  -0.07459 -0.13950 0.02930 0.01513 -0.00609 -0.00124 0.00100 0.00003 -0.00014 0.00001 0.00002 -0.00000 -0.00000 0.00000 0.00000
Aniline_RFluorobenzene  6.043  0.5  0.05014 -0.08604 -0.01349 0.00664 0.00194 -0.00042 -0.00022 0.00002 0.00002 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
Aniline_RFluorobenzene  7.133  0.5  0.03219 -0.11953 -0.01182 0.01403 0.00238 -0.00158 -0.00040 0.00017 0.00006 -0.00002 -0.00001 0.00000 0.00000 -0.00000 -0.00000
Aniline_RFluorobenzene  7.809  0.5  -0.20937 -0.38321 0.23699 0.07224 -0.12897 0.01886 0.04778 -0.02645 -0.01020 0.01522 -0.00151 -0.00591 0.00292 0.00140 -0.00179
Aniline_RFluorobenzene  7.452  0.5  0.08943 -0.13109 -0.02991 0.01116 0.00519 -0.00056 -0.00070 -0.00004 0.00008 0.00002 -0.00001 -0.00000 0.00000 0.00000 0.00000
Aniline_RFluorobenzene  6.656  0.5  0.13607 -0.07809 -0.05367 -0.00623 0.00724 0.00384 0.00015 -0.00063 -0.00026 0.00001 0.00005 0.00002 -0.00000 -0.00000 -0.00000
Aniline_RFluorobenzene  7.119  0.5  -0.12374 -0.20660 0.07842 0.02873 -0.02502 -0.00059 0.00591 -0.00129 -0.00105 0.00055 0.00011 -0.00015 0.00001 0.00003 -0.00001
Aniline_RFluorobenzene_R  7.176  0.5  -0.20465 -0.17133 0.11855 -0.00506 -0.02714 0.01205 0.00188 -0.00371 0.00102 0.00051 -0.00045 0.00006 0.00009 -0.00005 -0.00000
Aniline_RFluorobenzene_R  6.333  0.5  0.10961 -0.18968 -0.08190 0.02958 0.03053 0.00024 -0.00830 -0.00234 0.00163 0.00109 -0.00015 -0.00034 -0.00005 0.00008 0.00004
Aniline_RFluorobenzene_R  6.873  0.5  0.21370 -0.18123 -0.09894 0.00232 0.01946 0.00585 -0.00179 -0.00168 -0.00021 0.00025 0.00012 -0.00001 -0.00003 -0.00001 0.00000
Aniline_RFluorobenzene_R  6.986  0.5  0.07056 -0.13665 -0.02925 0.01569 0.00642 -0.00138 -0.00112 0.00004 0.00017 0.00002 -0.00002 -0.00001 0.00000 0.00000 -0.00000
Aniline_RFluorobenzene_R  7.736  0.5  -0.21774 -0.23305 0.11102 0.01387 -0.02604 0.00483 0.00375 -0.00205 -0.00015 0.00045 -0.00010 -0.00006 0.00004 0.00000 -0.00001
Aniline_RFluorobenzene_R  7.287  0.5  0.01704 -0.67562 -0.03313 0.43709 0.03577 -0.28231 -0.03242 0.18203 0.02698 -0.11717 -0.02132 0.07530 0.01629 -0.04830 -0.01214
Aniline_RFluorobenzene_R  6.151  0.5  0.06849 -0.16274 -0.02406 0.01723 0.00457 -0.00163 -0.00071 0.00013 0.00010 -0.00001 -0.00001 -0.00000 0.00000 0.00000 -0.00000
Aniline_RFluorobenzene_R  7.089  0.5  -0.12823 -0.16498 0.06900 0.01532 -0.01794 0.00159 0.00321 -0.00116 -0.00035 0.00032 -0.00001 -0.00006 0.00002 0.00001 -0.00001
Aniline_RFluorobenzene_R  6.559  0.5  -0.09651 -0.27955 0.07711 0.06359 -0.03282 -0.01171 0.01121 0.00123 -0.00333 0.00026 0.00088 -0.00023 -0.00020 0.00010 0.00004
Aniline_RFluorobenzene_R  7.749  0.5  0.31157 -0.24387 -0.26909 -0.05995 0.07324 0.06725 0.01003 -0.02122 -0.01653 -0.00117 0.00598 0.00399 -0.00007 -0.00165 -0.00094
Aniline_RFluorobenzene_R  6.337  0.5  0.26493 -0.25667 -0.16619 0.00271 0.04385 0.01603 -0.00518 -0.00611 -0.00100 0.00119 0.00071 -0.00004 -0.00020 -0.00007 0.00003
Aniline_RFluorobenzene_R  7.169  0.5  -0.08671 -0.26442 0.11177 0.08964 -0.07534 -0.02014 0.03977 -0.00173 -0.01761 0.00560 0.00647 -0.00432 -0.00176 0.00245 0.00013
Aniline_RFluorobenzene_R  6.839  0.5  0.05081 -0.15164 -0.02060 0.01905 0.00455 -0.00222 -0.00083 0.00023 0.00013 -0.00002 -0.00002 0.00000 0.00000 0.00000 -0.00000
Aniline_RFluorobenzene_R  6.699  0.5  -0.08271 -0.10046 0.02694 0.00728 -0.00443 -0.00010 0.00054 -0.00008 -0.00005 0.00002 0.00000 -0.00000 0.00000 0.00000 -0.00000
Aniline_RHydroxyquinoline  7.546  0.5  -0.11111 -0.18226 0.04341 0.01850 -0.00885 -0.00119 0.00141 -0.00005 -0.00019 0.00004 0.00002 -0.00001 -0.00000 0.00000 0.00000
Aniline_RHydroxyquinoline  6.492  0.5  -0.24042 -0.20056 0.11015 0.00195 -0.02131 0.00654 0.00188 -0.00184 0.00024 0.00027 -0.00013 -0.00001 0.00003 -0.00001 -0.00000
Aniline_RHydroxyquinoline  6.796  0.5  0.23371 -0.09770 -0.06116 -0.00813 0.00488 0.00262 0.00026 -0.00024 -0.00011 -0.00001 0.00001 0.00000 0.00000 -0.00000 -0.00000
Aniline_RHydroxyquinoline  7.976  0.5  -0.02116 -0.26368 0.02529 0.10378 -0.01673 -0.04041 0.00927 0.01556 -0.00470 -0.00592 0.00225 0.00222 -0.00104 -0.00082 0.00047
Aniline_RHydroxyquinoline  6.763  0.5  -0.02131 -0.29181 0.02662 0.12026 -0.01842 -0.04911 0.01068 0.01986 -0.00567 -0.00795 0.00285 0.00315 -0.00138 -0.00123 0.00065
Aniline_RHydroxyquinoline  7.895  0.5  -0.11210 -0.11844 0.03899 0.00737 -0.00659 0.00040 0.00078 -0.00021 -0.00006 0.00004 -0.00000 -0.00000 0.00000 0.00000 -0.00000
Aniline_RHydroxyquinoline  6.349  0.5  0.49593 -0.37513 -0.56916 -0.21614 0.16292 0.24763 0.09420 -0.07076 -0.10774 -0.04106 0.03073 0.04687 0.01789 -0.01335 -0.02039
Aniline_RHydroxyquinoline  7.076  0.5  0.10340 -0.07008 -0.03517 -0.00034 0.00489 0.00148 -0.00026 -0.00029 -0.00005 0.00003 0.00001 0.00000 -0.00000 -0.00000 0.00000
Aniline_RHydroxyquinoline  7.707  0.5  0.19150 -0.07917 -0.06589 -0.01374 0.00564 0.00471 0.00099 -0.00040 -0.00034 -0.00007 0.00003 0.00002 0.00001 -0.00000 -0.00000
Aniline_RHydroxyquinoline  7.922  0.5  0.35992 -0.31816 -0.43988 -0.13328 0.15957 0.19312 0.04693 -0.07844 -0.08411 -0.01524 0.03793 0.03633 0.00423 -0.01809 -0.01556
Aniline_RHydroxyquinoline  7.044  0.5  0.25276 -0.31384 -0.29140 -0.00634 0.13693 0.07707 -0.02430 -0.05026 -0.01546 0.01585 0.01602 0.00102 -0.00716 -0.00436 0.00109
Aniline_RHydroxyquinoline  7.312  0.5  0.42889 -0.28551 -0.39342 -0.13733 0.08773 0.12344 0.04395 -0.02694 -0.03873 -0.01406 0.00827 0.01215 0.00449 -0.00254 -0.00381
Aniline_RHydroxyquinoline  6.994  0.5  -0.08706 -0.04483 0.01949 -0.00059 -0.00171 0.00048 0.00004 -0.00006 0.00001 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
Aniline_RHydroxyquinoline  6.578  0.5  0.06301 -0.14287 -0.03259 0.02084 0.00896 -0.00241 -0.00197 0.00014 0.00038 0.00003 -0.00006 -0.00001 0.00001 0.00000 -0.00000
Aniline_RHydroxyquinoline_R  7.003  0.5  -0.09847 -0.56351 0.16943 0.29700 -0.15825 -0.14288 0.12115 0.05981 -0.08292 -0.01866 0.05234 0.00057 -0.03082 0.00577 0.01694
Aniline_RHydroxyquinoline_R  7.025  0.5  0.09913 -0.45467 -0.13850 0.19009 0.10439 -0.07016 -0.06405 0.02079 0.03485 -0.00299 -0.01729 -0.00203 0.00788 0.00255 -0.00326
Aniline_RHydroxyquinoline_R  6.552  0.5  -0.07524 -0.24998 0.09264 0.08510 -0.06035 -0.02202 0.03125 0.00193 -0.01390 0.00252 0.00536 -0.00238 -0.00173 0.00144 0.00040
Aniline_RHydroxyquinoline_R  7.142  0.5  0.14184 -0.68357 -0.19738 0.28780 0.14862 -0.10872 -0.09138 0.03438 0.05002 -0.00686 -0.02511 -0.00151 0.01166 0.00293 -0.00499
Aniline_RHydroxyquinoline_R  6.956  0.5  -0.09136 -0.32654 0.06429 0.07009 -0.02453 -0.01365 0.00766 0.00229 -0.00214 -0.00027 0.00055 -0.00001 -0.00013 0.00002 0.00003
Aniline_RHydroxyquinoline_R  6.401  0.5  0.40100 -0.46502 -0.51951 -0.06512 0.25213 0.19572 -0.01888 -0.12236 -0.06649 0.02713 0.05463 0.01914 -0.01877 -0.02263 -0.00368
Aniline_RHydroxyquinoline_R  6.822  0.5  0.09832 -0.35277 -0.17690 0.16656 0.16636 -0.05175 -0.12242 -0.00687 0.07549 0.02886 -0.03856 -0.03084 0.01447 0.02427 -0.00131
Aniline_RHydroxyquinoline_R  6.559  0.5  -0.02182 -0.09323 0.00688 0.00953 -0.00120 -0.00095 0.00017 0.00009 -0.00002 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000
Aniline_RHydroxyquinoline_R  7.007  0.5  0.08834 -0.30993 -0.08880 0.09082 0.04784 -0.02252 -0.02082 0.00390 0.00795 0.00014 -0.00273 -0.00056 0.00084 0.00035 -0.00023
Aniline_RHydroxyquinoline_R  6.568  0.5  0.03450 -0.22071 -0.02780 0.05747 0.01234 -0.01454 -0.00456 0.00356 0.00153 -0.00084 -0.00048 0.00019 0.00015 -0.00004 -0.00004
Aniline_RHydroxyquinoline_R  7.087  0.5  0.19794 -0.13367 -0.06667 -0.00061 0.00919 0.00276 -0.00049 -0.00053 -0.00009 0.00005 0.00003 0.00000 -0.00000 -0.00000 0.00000
Aniline_RHydroxyquinoline_R  6.339  0.5  0.06216 -0.08245 -0.01774 0.00591 0.00262 -0.00024 -0.00030 -0.00002 0.00003 0.00001 -0.00000 -0.00000 0.00000 0.00000 0.00000
Aniline_RHydroxyquinoline_R  7.823  0.5  0.08287 -0.06751 -0.03084 0.00162 0.00504 0.00114 -0.00044 -0.00029 -0.00001 0.00004 0.00001 -0.00000 -0.00000 -0.00000 0.00000
Aniline_RHydroxyquinoline_R  6.284  0.5  -0.16980 -0.15651 0.07277 0.00601 -0.01401 0.00292 0.00155 -0.00093 -0.00000 0.00016 -0.00004 -0.00001 0.00001 -0.00000 -0.00000
Aniline_RNapthalene  7.910  0.5  -0.12653 -0.75635 0.21385 0.39498 -0.19664 -0.19042 0.14858 0.08176 -0.10068 -0.02823 0.06315 0.00445 -0.03714 0.00437 0.02054
Aniline_RNapthalene  6.341  0.5  -0.14708 -0.26574 0.16327 0.04883 -0.08706 0.01286 0.03155 -0.01745 -0.00653 0.00981 -0.00102 -0.00372 0.00185 0.00085 -0.00110
Aniline_RNapthalene  6.585  0.5  -0.01681 -0.25859 0.01665 0.08481 -0.00914 -0.02766 0.00421 0.00897 -0.00178 -0.00289 0.00071 0.00093 -0.00028 -0.00029 0.00010
Aniline_RNapthalene  7.573  0.5  -0.18048 -0.12519 0.05496 0.00124 -0.00714 0.00170 0.00044 -0.00033 0.00003 0.00003 -0.00001 -0.00000 0.00000 -0.00000 -0.00000
Aniline_RNapthalene  6.491  0.5  0.23948 -0.33758 -0.21619 0.03428 0.08946 0.02290 -0.02252 -0.01686 0.00134 0.00645 0.00205 -0.00147 -0.00130 0.00001 0.00046
Aniline_RNapthalene  6.121  0.5  -0.20651 -0.24374 0.19321 0.00351 -0.07594 0.03411 0.01328 -0.01932 0.00391 0.00560 -0.00412 -0.00023 0.00169 -0.00070 -0.00032
Aniline_RNapthalene  7.234  0.5  0.14354 -0.24593 -0.14506 0.04065 0.07030 0.01028 -0.02307 -0.01239 0.00426 0.00629 0.00068 -0.00215 -0.00105 0.00044 0.00056
Aniline_RNapthalene  7.167  0.5  0.05819 -0.25920 -0.05063 0.07009 0.02401 -0.01762 -0.00937 0.00400 0.00329 -0.00076 -0.00107 0.00009 0.00033 0.00002 -0.00009
Aniline_RNapthalene  6.496  0.5  0.17259 -0.04662 -0.03700 -0.00810 0.00133 0.00142 0.00037 -0.00003 -0.00005 -0.00002 0.00000 0.00000 0.00000 0.00000 -0.00000
Aniline_RNapthalene  7.407  0.5  0.00002 -0.17854 -0.00002 0.05075 0.00001 -0.01442 -0.00000 0.00410 0.00000 -0.00117 -0.00000 0.00033 0.00000 -0.00009 -0.00000
Aniline_RNapthalene  7.142  0.5  0.31948 -0.18334 -0.14898 -0.02454 0.02184 0.01480 0.00165 -0.00251 -0.00145 -0.00008 0.00028 0.00014 -0.00000 -0.00003 -0.00001
Aniline_RNapthalene  6.181  0.5  0.20634 -0.29520 -0.18907 0.03124 0.07963 0.02002 -0.02055 -0.01518 0.00139 0.00595 0.00184 -0.00140 -0.00120 0.00003 0.00044
Aniline_RNapthalene  6.024  0.5  -0.05350 -0.15202 0.03143 0.02644 -0.00994 -0.00399 0.00255 0.00046 -0.00058 -0.00001 0.00012 -0.00001 -0.00002 0.00001 0.00000
Aniline_RNapthalene  7.586  0.5  0.10898 -0.40770 -0.09430 0.10639 0.04411 -0.02480 -0.01684 0.00478 0.00571 -0.00055 -0.00178 -0.00011 0.00051 0.00011 -0.00013
Aniline_RNapthalene_R  6.641  0.5  -0.12808 -0.10011 0.03113 0.00337 -0.00355 0.00037 0.00026 -0.00008 -0.00001 0.00001 -0.00000 -0.00000 0.00000 0.00000 -0.00000
Aniline_RNapthalene_R  6.813  0.5  0.12124 -0.24601 -0.06508 0.03527 0.01833 -0.00351 -0.00406 -0.00003 0.00076 0.00014 -0.00012 -0.00005 0.00001 0.00001 -0.00000
Aniline_RNapthalene_R  6.020  0.5  -0.14278 -0.08005 0.03819 -0.00131 -0.00400 0.00124 0.00012 -0.00017 0.00003 0.00001 -0.00001 0.00000 0.00000 -0.00000 -0.00000
Aniline_RNapthalene_R  7.914  0.5  0.01596 -0.17805 -0.01008 0.03719 0.00353 -0.00771 -0.00104 0.00159 0.00028 -0.00032 -0.00007 0.00007 0.00002 -0.00001 -0.00000
Aniline_RNapthalene_R  6.271  0.5  0.11218 -0.10253 -0.06335 0.00078 0.01500 0.00528 -0.00157 -0.00180 -0.00029 0.00031 0.00018 -0.00001 -0.00004 -0.00001 0.00001
Aniline_RNapthalene_R  7.356  0.5  -0.13566 -0.19892 0.11978 0.02329 -0.04935 0.01036 0.01295 -0.00831 -0.00132 0.00332 -0.00078 -0.00084 0.00058 0.00007 -0.00022
Aniline_RNapthalene_R  6.314  0.5  0.07096 -0.43286 -0.07782 0.15103 0.04681 -0.05036 -0.02333 0.01587 0.01053 -0.00462 -0.00445 0.00118 0.00179 -0.00022 -0.00069
Aniline_RNapthalene_R  7.903  0.5  0.09808 -0.06365 -0.03032 -0.00023 0.00384 0.00110 -0.00019 -0.00019 -0.00003 0.00002 0.00001 0.00000 -0.00000 -0.00000 0.00000
Aniline_RNapthalene_R  6.113  0.5  0.11038 -0.07554 -0.04083 -0.00099 0.00605 0.00205 -0.00030 -0.00041 -0.00008 0.00004 0.00002 0.00000 -0.00000 -0.00000 0.00000
Aniline_RNapthalene_R  6.619  0.5  0.10845 -0.50378 -0.15387 0.21414 0.11783 -0.08051 -0.07347 0.02441 0.04063 -0.00372 -0.02051 -0.00231 0.00951 0.00303 -0.00402
Aniline_RNapthalene_R  7.717  0.5  -0.09452 -0.41030 0.12087 0.15663 -0.08334 -0.05259 0.04674 0.01403 -0.02322 -0.00166 0.01051 -0.00130 -0.00436 0.00142 0.00164
Aniline_RNapthalene_R  7.666  0.5  -0.20342 -0.24072 0.19701 0.00157 -0.07952 0.03758 0.01373 -0.02162 0.00490 0.00629 -0.00498 -0.00012 0.00205 -0.00094 -0.00037
Aniline_RNapthalene_R  7.562  0.5  -0.02339 -0.67474 0.03283 0.31488 -0.02558 -0.14661 0.01673 0.06811 -0.01004 -0.03157 0.00573 0.01460 -0.00315 -0.00673 0.00170
Aniline_RNapthalene_R  7.470  0.5  -0.22357 -0.35087 0.26324 0.04199 -0.14071 0.04477 0.04456 -0.04099 -0.00188 0.01979 -0.00815 -0.00542 0.00624 -0.00034 -0.00272
Aniline_RToluene  6.542  0.5  0.14296 -0.20231 -0.10964 0.02256 0.03969 0.00668 -0.00939 -0.00510 0.00104 0.00184 0.00031 -0.00044 -0.00024 0.00005 0.00009
Aniline_RToluene  7.887  0.5  0.04747 -0.35723 -0.06597 0.15921 0.05039 -0.06839 -0.03197 0.02811 0.01841 -0.01091 -0.00996 0.00389 0.00514 -0.00119 -0.00255
Aniline_RToluene  6.587  0.5  -0.01315 -0.47492 0.02570 0.30875 -0.02790 -0.20032 0.02542 0.12970 -0.02125 -0.08381 0.01688 0.05404 -0.01296 -0.03477 0.00970
Aniline_RToluene  6.176  0.5  0.14907 -0.40909 -0.19355 0.13079 0.12952 -0.02124 -0.06651 -0.01038 0.02768 0.01323 -0.00881 -0.00881 0.00140 0.00451 0.00072
Aniline_RToluene  7.565  0.5  -0.21460 -0.24551 0.17694 0.00681 -0.06231 0.02434 0.01052 -0.01266 0.00188 0.00345 -0.00210 -0.00026 0.00082 -0.00026 -0.00016
Aniline_RToluene  6.220  0.5  0.12363 -0.18703 -0.08880 0.02390 0.03098 0.00278 -0.00750 -0.00298 0.00113 0.00114 0.00003 -0.00030 -0.00010 0.00005 0.00004
Aniline_RToluene  6.319  0.5  0.06450 -0.75473 -0.11053 0.42276 0.10465 -0.23264 -0.08276 0.12557 0.05976 -0.06631 -0.04079 0.03412 0.02675 -0.01699 -0.01702
Aniline_RToluene  6.192  0.5  0.02264 -0.33309 -0.01687 0.08227 0.00697 -0.02022 -0.00242 0.00495 0.00077 -0.00120 -0.00023 0.00029 0.00007 -0.00007 -0.00002
Aniline_RToluene  7.991  0.5  0.02471 -0.19052 -0.01896 0.04776 0.00804 -0.01176 -0.00285 0.00284 0.00092 -0.00067 -0.00028 0.00015 0.00008 -0.00003 -0.00002
Aniline_RToluene  6.369  0.5  0.13959 -0.16351 -0.06920 0.01261 0.01634 0.00192 -0.00257 -0.00104 0.00021 0.00025 0.00003 -0.00004 -0.00002 0.00000 0.00000
Aniline_RToluene  6.184  0.5  0.34397 -0.27305 -0.44254 -0.18076 0.13998 0.22973 0.09497 -0.07175 -0.11925 -0.04989 0.03677 0.06190 0.02620 -0.01884 -0.03213
Aniline_RToluene  6.621  0.5  0.09109 -0.19599 -0.04593 0.02745 0.01227 -0.00296 -0.00261 0.00012 0.00048 0.00005 -0.00008 -0.00002 0.00001 0.00001 -0.00000
Aniline_RToluene  6.526  0.5  0.09115 -0.40333 -0.11305 0.15047 0.07575 -0.04995 -0.04138 0.01359 0.02008 -0.00207 -0.00891 -0.00076 0.00364 0.00100 -0.00136
Aniline_RToluene  7.152  0.5  -0.09194 -0.08244 0.03163 0.00353 -0.00504 0.00072 0.00050 -0.00021 -0.00002 0.00003 -0.00001 -0.00000 0.00000 0.00000 -0.00000
Aniline_RToluene_R  6.258  0.5  -0.06987 -0.14740 0.02204 0.01381 -0.00374 -0.00113 0.00052 0.00007 -0.00006 -0.00000 0.00001 -0.00000 -0.00000 0.00000 0.00000
Aniline_RToluene_R  7.833  0.5  -0.13414 -0.28570 0.14613 0.06636 -0.07973 -0.00055 0.03193 -0.01014 -0.00943 0.00710 0.00145 -0.00330 0.00049 0.00115 -0.00057
Aniline_RToluene_R  6.672  0.5  0.09028 -0.91106 -0.16896 0.55212 0.17423 -0.32575 -0.14968 0.18642 0.11708 -0.10281 -0.08629 0.05403 0.06091 -0.02648 -0.04157
Aniline_RToluene_R  7.292  0.5  -0.11157 -0.08272 0.04341 -0.00001 -0.00699 0.00215 0.00047 -0.00049 0.00008 0.00006 -0.00003 0.00000 0.00000 -0.00000 -0.00000
Aniline_RToluene_R  7.616  0.5  0.00787 -0.31819 -0.01074 0.14457 0.00814 -0.06561 -0.00518 0.02974 0.00303 -0.01347 -0.00168 0.00609 0.00090 -0.00275 -0.00047
Aniline_RToluene_R  7.412  0.5  -0.16791 -0.13755 0.07673 0.00071 -0.01467 0.00468 0.00123 -0.00128 0.00019 0.00018 -0.00009 -0.00000 0.00002 -0.00001 -0.00000
Aniline_RToluene_R  7.504  0.5  -0.04903 -0.12957 0.01703 0.01385 -0.00322 -0.00136 0.00050 0.00012 -0.00007 -0.00001 0.00001 0.00000 -0.00000 0.00000 0.00000
Aniline_RToluene_R  7.517  0.5  -0.17314 -0.42386 0.27125 0.13477 -0.21093 0.00757 0.11859 -0.05232 -0.04724 0.04927 0.00732 -0.03138 0.00847 0.01467 -0.01082
Aniline_RToluene_R  7.982  0.5  0.03081 -0.27407 -0.02051 0.06002 0.00756 -0.01299 -0.00233 0.00278 0.00066 -0.00059 -0.00018 0.00012 0.00005 -0.00002 -0.00001
Aniline_RToluene_R  6.878  0.5  -0.01386 -0.12989 0.00890 0.02747 -0.00316 -0.00575 0.00094 0.00119 -0.00026 -0.00024 0.00007 0.00005 -0.00002 -0.00001 0.00000
Aniline_RToluene_R  7.682  0.5  -0.06571 -0.14445 0.04889 0.02745 -0.01890 -0.00312 0.00567 -0.00042 -0.00141 0.00042 0.00028 -0.00017 -0.00004 0.00005 -0.00000
Aniline_RToluene_R  6.200  0.5  -0.05868 -0.07974 0.02000 0.00653 -0.00349 -0.00024 0.00046 -0.00005 -0.00005 0.00001 0.00000 -0.00000 -0.00000 0.00000 -0.00000
Aniline_RToluene_R  6.128  0.5  -0.02873 -0.21572 0.01450 0.03579 -0.00405 -0.00586 0.00095 0.00095 -0.00020 -0.00015 0.00004 0.00002 -0.00001 -0.00000 0.00000
Aniline_RToluene_R  6.015  0.5  -0.14477 -0.35388 0.13892 0.08560 -0.06906 -0.01174 0.02653 -0.00271 -0.00837 0.00304 0.00209 -0.00157 -0.00032 0.00061 -0.00005
ChlorobenzeneChlorobenzene_R  6.993  0.5  0.10369 -0.21311 -0.08249 0.04042 0.03359 -0.00321 -0.01040 -0.00166 0.00256 0.00111 -0.00046 -0.00043 0.00002 0.00013 0.00003
ChlorobenzeneChlorobenzene_R  7.893  0.5  0.06777 -0.13243 -0.02525 0.01399 0.00501 -0.00119 -0.00080 0.00005 0.00011 0.00001 -0.00001 -0.00000 0.00000 0.00000 -0.00000
ChlorobenzeneChlorobenzene_R  7.870  0.5  0.44429 -0.23754 -0.32650 -0.12094 0.04738 0.07762 0.03226 -0.00897 -0.01832 -0.00847 0.00156 0.00429 0.00219 -0.00023 -0.00100
ChlorobenzeneChlorobenzene_R  7.227  0.5  0.12603 -0.11106 -0.03810 0.00478 0.00542 0.00059 -0.00050 -0.00017 0.00002 0.00002 0.00000 -0.00000 -0.00000 0.00000 0.00000
ChlorobenzeneChlorobenzene_R  7.861  0.5  -0.11045 -0.26912 0.10281 0.06362 -0.04966 -0.00879 0.01858 -0.00167 -0.00573 0.00196 0.00141 -0.00100 -0.00022 0.00038 -0.00002
ChlorobenzeneChlorobenzene_R  6.050  0.5  0.14024 -0.08339 -0.05102 -0.00409 0.00678 0.00298 -0.00007 -0.00050 -0.00016 0.00003 0.00003 0.00001 -0.00000 -0.00000 -0.00000
ChlorobenzeneChlorobenzene_R  6.274  0.5  -0.22496 -0.46981 0.30795 0.11441 -0.20470 0.02533 0.09449 -0.05173 -0.02720 0.03766 -0.00151 -0.01868 0.00843 0.00611 -0.00683
ChlorobenzeneChlorobenzene_R  7.504  0.5  -0.06684 -0.28899 0.03973 0.05444 -0.01294 -0.00976 0.00349 0.00164 -0.00085 -0.00025 0.00019 0.00003 -0.00004 -0.00000 0.00001
ChlorobenzeneChlorobenzene_R  6.420  0.5  -0.18229 -0.25488 0.14998 0.02681 -0.05734 0.01219 0.01382 -0.00886 -0.00119 0.00325 -0.00079 -0.00074 0.00052 0.00005 -0.00018
ChlorobenzeneChlorobenzene_R  7.268  0.5  0.12224 -0.08448 -0.02907 0.00186 0.00311 0.00047 -0.00019 -0.00008 0.00000 0.00001 0.00000 -0.00000 -0.00000 -0.00000 0.00000
ChlorobenzeneChlorobenzene_R  7.920  0.5  -0.22994 -0.37207 0.23782 0.05381 -0.11551 0.02419 0.03627 -0.02389 -0.00497 0.01143 -0.00253 -0.00353 0.00240 0.00046 -0.00113
